agency_id,route_id,route_long_name,route_short_name,route_type,origin,destination,name_length,is_circular,route_type_label,zone
BMTC,46-A,Kempegowda Bus Station - BANASHANKARI TTMC,BR2309,3,Kempegowda Bus Station,BANASHANKARI TTMC,42,0,Ordinary Variant,South
BMTC,KBS-VGK,Kempegowda Bus Station - Venkatagirikote,BR3564,3,Kempegowda Bus Station,Venkatagirikote,40,0,Special,Central
BMTC,JPV-340A,Kempegowda Bus Station - HSR Layout 2nd Sector,BR3490,3,Kempegowda Bus Station,HSR Layout 2nd Sector,46,0,Ordinary Variant,Central
BMTC,Depot13-SUMH,Depot-13 BS - Summanahalli Signal,BR3267,3,Depot-13 BS,Summanahalli Signal,33,0,Special,Other
BMTC,3B,Jayanagara 9th Block - Banashankari 3rd Stage 2nd Phase,BR2155,3,Jayanagara 9th Block,Banashankari 3rd Stage 2nd Phase,55,0,Ordinary Variant,South
BMTC,35,Kempegowda Swimming Pool - Kempegowda Bus Station,BR1873,3,Kempegowda Swimming Pool,Kempegowda Bus Station,49,0,Ordinary,Central
BMTC,36,Srinagara - Kempegowda Bus Station,BR1935,3,Srinagara,Kempegowda Bus Station,34,0,Ordinary,Central
BMTC,33,Hosakerahalli village - Kempegowda Bus Station,BR1673,3,Hosakerahalli village,Kempegowda Bus Station,46,0,Ordinary,Central
BMTC,34,Hosakerahalli village - Shivajinagar Bus Station,BR1741,3,Hosakerahalli village,Shivajinagar Bus Station,48,0,Ordinary,Central
BMTC,PK-14,Kempegowda Bus Station - Maratahalli,BR3858,3,Kempegowda Bus Station,Maratahalli,36,0,Ordinary,Central
BMTC,37,Srinagar - Shivajinagar Bus Station,BR2050,3,Srinagar,Shivajinagar Bus Station,35,0,Ordinary,Central
BMTC,PK-13,Kempegowda Bus Station - Sai Baba Hospital,BR3856,3,Kempegowda Bus Station,Sai Baba Hospital,42,0,Ordinary,Central
BMTC,38,NRColony - Domlur,BR2112,3,NRColony,Domlur,17,0,Ordinary,Other
BMTC,ANJM-BMT14,Jalli Machine - BMT14,BR2622,3,Jalli Machine,BMT14,21,0,Ordinary,Other
BMTC,GBV-ITPL,Global Village - ITPL,BR3336,3,Global Village,ITPL,21,0,Special,East
BMTC,43,Kempegowda Bus Station - Sri Vidyanagara,BR2284,3,Kempegowda Bus Station,Sri Vidyanagara,40,0,Ordinary,Central
BMTC,MEIL-KMT,KR Market - MEI Layout,BR3724,3,KR Market,MEI Layout,22,0,Special,Central
BMTC,42,Avalahalli BDA Park - Chowdeshwari Bus Stand JP Park,BR2283,3,Avalahalli BDA Park,Chowdeshwari Bus Stand JP Park,52,0,Ordinary,Other
BMTC,41,Gandhi Bazaar - Malleshwaram 18th Cross,BR2249,3,Gandhi Bazaar,Malleshwaram 18th Cross,39,0,Ordinary,West
BMTC,C-45G,Kempegowda Bus Station - Depot-13-BS,BR2825,3,Kempegowda Bus Station,Depot-13-BS,36,0,Ordinary Variant,Central
BMTC,JPV-340H,Kempegowda Bus Station - HSR Layout 2nd Sector,BR3491,3,Kempegowda Bus Station,HSR Layout 2nd Sector,46,0,Ordinary Variant,Central
BMTC,3F,JP Nagara 3rd Phase - Hosakerahalli village,BR2158,3,JP Nagara 3rd Phase,Hosakerahalli village,43,0,Ordinary Variant,South
BMTC,3E,BTM Layout - Banashankari 3rd Stage 2nd Phase,BR2157,3,BTM Layout,Banashankari 3rd Stage 2nd Phase,45,0,Ordinary Variant,South
BMTC,3C,JPNagara 6th Phase - Srinagara,BR2156,3,JPNagara 6th Phase,Srinagara,30,0,Ordinary Variant,Other
BMTC,401EA,Coffee Board Layout - Chandra Layout,BR2187,3,Coffee Board Layout,Chandra Layout,36,0,Special,Other
BMTC,CS-333E,Kempegowda Bus Station - Kadugodi,BR3143,3,Kempegowda Bus Station,Kadugodi,33,0,Ordinary Variant,East
BMTC,RBILO-ITPL,RBI Layout - ITPL,BR3897,3,RBI Layout,ITPL,17,0,Special,East
BMTC,2A,JP Nagara 1st Phase - Kempegowda Bus Station,BR1339,3,JP Nagara 1st Phase,Kempegowda Bus Station,44,0,Ordinary Variant,South
BMTC,22,Byrasandra - Kempegowda Bus Station,BR375,3,Byrasandra,Kempegowda Bus Station,35,0,Ordinary,Central
BMTC,23,JP Nagara 3rd Phase - Yeshawanthapura TTMC,BR525,3,JP Nagara 3rd Phase,Yeshawanthapura TTMC,42,0,Ordinary,South
BMTC,24,BTM Layout - Krishnarajendra Market,BR598,3,BTM Layout,Krishnarajendra Market,35,0,Ordinary,Central
BMTC,25,BTM Layout - Majestic,BR765,3,BTM Layout,Majestic,21,0,Ordinary,Central
BMTC,26,Byrasandra - Kempegowda Bus Station,BR955,3,Byrasandra,Kempegowda Bus Station,35,0,Ordinary,Central
BMTC,27,BTM Layout South - Shivajinagar Bus Station,BR1001,3,BTM Layout South,Shivajinagar Bus Station,43,0,Ordinary,Central
BMTC,356ZA,Kempu Dommasandra - Chandapura,BR1926,3,Kempu Dommasandra,Chandapura,30,0,Special,Other
BMTC,29,JPNagara 6th Phase - Shivajinagar Bus Station,BR1209,3,JPNagara 6th Phase,Shivajinagar Bus Station,45,0,Ordinary,Central
BMTC,KMT-KTP-LDH,Lingadeeranahalli - Krishnarajendra Market,BR3621,3,Lingadeeranahalli,Krishnarajendra Market,42,0,Special,Central
BMTC,2M,JP Nagara 1st Phase - Krishnarajendra Market,BR1343,3,JP Nagara 1st Phase,Krishnarajendra Market,44,0,Ordinary Variant,South
BMTC,CKB-VNC,Chikkabanavara - Vinayakanagara Cross D-43,BR2867,3,Chikkabanavara,Vinayakanagara Cross D-43,42,0,Special,Other
BMTC,32,NRColony - Shivajinagar Bus Station,BR1592,3,NRColony,Shivajinagar Bus Station,35,0,Ordinary,Central
BMTC,31,NRColony - Kempegowda Bus Station,BR1464,3,NRColony,Kempegowda Bus Station,33,0,Ordinary,Central
BMTC,2B,Eliyas Nagar - Kempegowda Bus Station,BR1340,3,Eliyas Nagar,Kempegowda Bus Station,37,0,Ordinary Variant,Central
BMTC,2E,JPNagara 6th Phase - Kempegowda Bus Station,BR1342,3,JPNagara 6th Phase,Kempegowda Bus Station,43,0,Ordinary Variant,Central
BMTC,2D,JPNagara 6th Phase - City Railway Station,BR1341,3,JPNagara 6th Phase,City Railway Station,41,0,Ordinary Variant,Other
BMTC,CRN-500CA,Banashankari Bus Station - ITPL,BR3065,3,Banashankari Bus Station,ITPL,31,0,Special,South
BMTC,342AA,Krishnarajendra Market - TChuddadenahalli,BR1762,3,Krishnarajendra Market,TChuddadenahalli,41,0,Special,Central
BMTC,PK-37,Shivajinagar Bus Station - Srinagara,BR3875,3,Shivajinagar Bus Station,Srinagara,36,0,Ordinary,Central
BMTC,MF-1,Kempegowda Bus Station - Kempegowda Bus Station,BR3725,3,Kempegowda Bus Station,Kempegowda Bus Station,47,1,Ordinary,Central
BMTC,18,Jayanagara 9th Block - Kempegowda Bus Station,BR165,3,Jayanagara 9th Block,Kempegowda Bus Station,45,0,Ordinary,South
BMTC,15,Banashankari BDA Complex - Krishnarajendra Market,BR104,3,Banashankari BDA Complex,Krishnarajendra Market,49,0,Ordinary,South
BMTC,MF-3,BANASHANKARI TTMC - Shivajinagar Bus Station,BR3727,3,BANASHANKARI TTMC,Shivajinagar Bus Station,44,0,Ordinary,South
BMTC,250TD,Yeshawanthapura TTMC - Yeshwanthpur TTMC,BR798,3,Yeshawanthapura TTMC,Yeshwanthpur TTMC,40,0,Special,West
BMTC,250TA,Meenakshi Layout - Krishnarajendra Market,BR797,3,Meenakshi Layout,Krishnarajendra Market,41,0,Special,Central
BMTC,13,BANASHANKARI TTMC - Shivajinagar Bus Station,BR56,3,BANASHANKARI TTMC,Shivajinagar Bus Station,44,0,Ordinary,South
BMTC,KDHG-CHLC,Kodigehalli gate - Cristal House School,BR3576,3,Kodigehalli gate,Cristal House School,39,0,Special,Other
BMTC,14,Malleshwaram 18th Cross - Banashankari Bus Station,BR78,3,Malleshwaram 18th Cross,Banashankari Bus Station,50,0,Ordinary,South
BMTC,11,BANASHANKARI TTMC - Krishnarajendra Market,BR12,3,BANASHANKARI TTMC,Krishnarajendra Market,42,0,Ordinary,South
BMTC,335EK,Kempegowda Bus Station - Hosakote Bus Stand,BR1720,3,Kempegowda Bus Station,Hosakote Bus Stand,43,0,Special,Central
BMTC,12,BANASHANKARI TTMC - Kempegowda Bus Station,BR31,3,BANASHANKARI TTMC,Kempegowda Bus Station,42,0,Ordinary,South
BMTC,21,Byrasandra - Krishnarajendra Market,BR208,3,Byrasandra,Krishnarajendra Market,35,0,Ordinary,Central
BMTC,PK-30,Kempegowda Bus Station - Koramangala Kendriya Sadan,BR3869,3,Kempegowda Bus Station,Koramangala Kendriya Sadan,51,0,Ordinary,Central
BMTC,20,Jayanagara 9th Block - Shivajinagar Bus Station,BR182,3,Jayanagara 9th Block,Shivajinagar Bus Station,47,0,Ordinary,South
BMTC,306RA,HAL Main Gate - Devanagundi,BR1451,3,HAL Main Gate,Devanagundi,27,0,Special,Other
BMTC,JPV-342F,Kempegowda Bus Station - Sarjapura Bus Stand,BR3492,3,Kempegowda Bus Station,Sarjapura Bus Stand,44,0,Ordinary Variant,Central
BMTC,1F,BTM Layout - Krishnarajendra Market,BR180,3,BTM Layout,Krishnarajendra Market,35,0,Ordinary Variant,Central
BMTC,1E,JPNagara 6th Phase - Chowdeshwari Bus Stand JP Park,BR179,3,JPNagara 6th Phase,Chowdeshwari Bus Stand JP Park,51,0,Ordinary Variant,Other
BMTC,V-201R,Srinagara - C V Ramanagra,BR4031,3,Srinagara,C V Ramanagra,25,0,Ordinary Variant,Other
BMTC,PK-29,Shivajinagar Bus Station - JP Nagar 6th Phase,BR3865,3,Shivajinagar Bus Station,JP Nagar 6th Phase,45,0,Ordinary,South
BMTC,PK-25,Kempegowda Bus Station - Kuvempunagar,BR3864,3,Kempegowda Bus Station,Kuvempunagar,37,0,Ordinary,Central
BMTC,Depot-13-KPC,Depot-13-BS - Kenchanapura Cross,BR3243,3,Depot-13-BS,Kenchanapura Cross,32,0,Special,Other
BMTC,PK-21,Mathikere - Banashankari Bus Station,BR3862,3,Mathikere,Banashankari Bus Station,36,0,Ordinary,South
BMTC,250SA,Kudhurgere Madhanayakanahalli - Kempegowda Bus Station,BR795,3,Kudhurgere Madhanayakanahalli,Kempegowda Bus Station,54,0,Special,Central
BMTC,ESML-CSB,Esteem Mall - Central Silk Board,BR3304,3,Esteem Mall,Central Silk Board,32,0,Special,Other
BMTC,245TC,Madanayakanahalli - Kadabagere gate,BR723,3,Madanayakanahalli,Kadabagere gate,35,0,Special,Other
BMTC,250RG,Kempegowda Bus Station - Raghavendra Badavane,BR793,3,Kempegowda Bus Station,Raghavendra Badavane,45,0,Special,Central
BMTC,JPV-343E,Kempegowda Bus Station - Beguru,BR3493,3,Kempegowda Bus Station,Beguru,31,0,Ordinary Variant,Central
BMTC,V-276,Kempegowda Bus Station - Vidyaranyapura,BR4046,3,Kempegowda Bus Station,Vidyaranyapura,39,0,Ordinary,North
BMTC,V-201H,Avalahalli BDA Park - Koramangala,BR4030,3,Avalahalli BDA Park,Koramangala,33,0,Ordinary Variant,Other
BMTC,78,Yeshwanthpur TTMC - Yeshwanthpur TTMC,BR2494,3,Yeshwanthpur TTMC,Yeshwanthpur TTMC,37,1,Ordinary,West
BMTC,77,Mahalakshmi Layout - Krishnarajendra Market,BR2487,3,Mahalakshmi Layout,Krishnarajendra Market,43,0,Ordinary,Central
BMTC,BTP-BSK,BAGMANE TECH PARK - Banashankari Bus Station,BR2809,3,BAGMANE TECH PARK,Banashankari Bus Station,44,0,Special,South
BMTC,MTR-SDH,Sidedahalli - Mind Tree Global Villiage,BR3786,3,Sidedahalli,Mind Tree Global Villiage,39,0,Special,Other
BMTC,ADT-IAF,Adithi School - IAF,BR2597,3,Adithi School,IAF,19,0,Special,Other
BMTC,V-25A,Kempegowda Bus Station - MICO Layout,BR4045,3,Kempegowda Bus Station,MICO Layout,36,0,Ordinary Variant,Central
BMTC,258TAA,Kannamangala - Krishnarajendra Market,BR925,3,Kannamangala,Krishnarajendra Market,37,0,Special,Central
BMTC,7F,JPNagara 6th Phase - Jeevan Bhimanagara Bus stand,BR2508,3,JPNagara 6th Phase,Jeevan Bhimanagara Bus stand,49,0,Ordinary Variant,Other
BMTC,STP-VNS,Sulthan Palya - Vidyaniketan School,BR3985,3,Sulthan Palya,Vidyaniketan School,35,0,Special,Other
BMTC,7E,JPNagara 6th Phase - Domlur,BR2507,3,JPNagara 6th Phase,Domlur,27,0,Ordinary Variant,Other
BMTC,V-CRS-MRHB,Contonment Railway Station - Marathahalli Bridge,BR4178,3,Contonment Railway Station,Marathahalli Bridge,48,0,Special,Other
BMTC,7D,BANASHANKARI TTMC - Jeevan Bhimanagara Bus stand,BR2506,3,BANASHANKARI TTMC,Jeevan Bhimanagara Bus stand,48,0,Ordinary Variant,South
BMTC,401AB,Jalahalli Cross - Bagaluru,BR2173,3,Jalahalli Cross,Bagaluru,26,0,Special,North
BMTC,KBS-KGR-MDP,Kempegowda Bus Station - Madapatna,BR3545,3,Kempegowda Bus Station,Madapatna,34,0,Special,Central
BMTC,401AC,Devanahalli - Yeshawanthapura TTMC,BR2174,3,Devanahalli,Yeshawanthapura TTMC,34,0,Special,Other
BMTC,7H,Jayanagara Bus Stand - Jayanagara Bus Stand,BR2509,3,Jayanagara Bus Stand,Jayanagara Bus Stand,43,1,Ordinary Variant,South
BMTC,240DA,Kottige Palya Magadi Road - Kempegowda Bus Station,BR604,3,Kottige Palya Magadi Road,Kempegowda Bus Station,50,0,Special,Central
BMTC,82,Kempegowda Bus Station - Kempegowda Bus Station,BR2524,3,Kempegowda Bus Station,Kempegowda Bus Station,47,1,Ordinary,Central
BMTC,83,Bandi Reddy Circle - Krishnarajendra Market,BR2529,3,Bandi Reddy Circle,Krishnarajendra Market,43,0,Ordinary,Central
BMTC,80,Mahalakshmi Layout - Kempegowda Bus Station,BR2511,3,Mahalakshmi Layout,Kempegowda Bus Station,43,0,Ordinary,Central
BMTC,245MA,Kammasandra - Kempegowda Bus Station,BR718,3,Kammasandra,Kempegowda Bus Station,36,0,Special,Central
BMTC,86,KHB Colony - Kempegowda Bus Station,BR2533,3,KHB Colony,Kempegowda Bus Station,35,0,Ordinary,Central
BMTC,211RA,Krishnarajendra Market - Byramangala,BR274,3,Krishnarajendra Market,Byramangala,36,0,Special,Central
BMTC,401AE,Thara Hunise - Peenya 2nd stage,BR2175,3,Thara Hunise,Peenya 2nd stage,31,0,Special,North
BMTC,87,Hampinagara RPC Layout - Kempegowda Bus Station,BR2535,3,Hampinagara RPC Layout,Kempegowda Bus Station,47,0,Ordinary,Central
BMTC,401AF,Yelahanka - Kengeri TTMC,BR2176,3,Yelahanka,Kengeri TTMC,24,0,Special,North
BMTC,84,Laggere Bridge - Krishnarajendra Market,BR2532,3,Laggere Bridge,Krishnarajendra Market,39,0,Ordinary,Central
BMTC,401AG,Yelahanka - Bande Maramma Bus Station,BR2177,3,Yelahanka,Bande Maramma Bus Station,37,0,Special,North
BMTC,66,KHB Colony - Shivajinagar Bus Station,BR2475,3,KHB Colony,Shivajinagar Bus Station,37,0,Ordinary,Central
BMTC,BTP-BTM,Bagmane Teck Park - BTM Layout Bus Stop,BR2811,3,Bagmane Teck Park,BTM Layout Bus Stop,39,0,Special,Other
BMTC,CR-500R,Hebbala Bridge - Nerige,BR3011,3,Hebbala Bridge,Nerige,23,0,Ordinary Variant,North
BMTC,68,Kamalanagara BEML Layout - Shivajinagar Bus Station,BR2476,3,Kamalanagara BEML Layout,Shivajinagar Bus Station,51,0,Ordinary,Central
BMTC,401AM,Devanahalli - Peenya 2nd stage,BR2178,3,Devanahalli,Peenya 2nd stage,30,0,Special,North
BMTC,V-298M,Kempegowda Bus Station - Devanahalli,BR4050,3,Kempegowda Bus Station,Devanahalli,36,0,Ordinary Variant,Central
BMTC,Depot-13-SRS,Depot 13 - Sarakki Signal B S,BR3247,3,Depot 13,Sarakki Signal B S,29,0,Special,Other
BMTC,BMT26-KBH,Depot 26 - Kurubarahalli,BR2754,3,Depot 26,Kurubarahalli,24,0,Special,Other
BMTC,CR-500K,Vijayanagara - ITPL,BR3009,3,Vijayanagara,ITPL,19,0,Ordinary Variant,South
BMTC,401BC,Yelahanka - Basaveshwara Nagara,BR2181,3,Yelahanka,Basaveshwara Nagara,31,0,Special,North
BMTC,CR-500A,Depot 4 - NRColony,BR3001,3,Depot 4,NRColony,18,0,Ordinary Variant,Other
BMTC,PK402-D,Kempegowda Bus Station - Yelahanka Satelite Town 5th Phase,BR3886,3,Kempegowda Bus Station,Yelahanka Satelite Town 5th Phase,58,0,Ordinary Variant,North
BMTC,401BA,Yelahanka - Chikkallasandra Bus Stand,BR2180,3,Yelahanka,Chikkallasandra Bus Stand,37,0,Special,North
BMTC,CR-500F,BTM Layout - Kadugodi,BR3006,3,BTM Layout,Kadugodi,21,0,Ordinary Variant,East
BMTC,CR-500C,BMTC Depot-6 - DRDO 2ND Phase,BR3002,3,BMTC Depot-6,DRDO 2ND Phase,29,0,Ordinary Variant,Other
BMTC,401BK,Bagaluru - Jalahalli Cross,BR2182,3,Bagaluru,Jalahalli Cross,26,0,Special,North
BMTC,74,Rajaji Nagara Ramamandira - Shivajinagar Bus Station,BR2477,3,Rajaji Nagara Ramamandira,Shivajinagar Bus Station,52,0,Ordinary,Central
BMTC,76,Iskcon Temple - Krishnarajendra Market,BR2485,3,Iskcon Temple,Krishnarajendra Market,38,0,Ordinary,Central
BMTC,59,Vijayanagara TTMC - Krishnarajendra Market,BR2411,3,Vijayanagara TTMC,Krishnarajendra Market,42,0,Ordinary,South
BMTC,401BR,Yeshwanathapura new railway station - Yelahanka,BR2183,3,Yeshwanathapura new railway station,Yelahanka,47,0,Special,North
BMTC,58,Timber Yard Layout - Kempegowda Bus Station,BR2410,3,Timber Yard Layout,Kempegowda Bus Station,43,0,Ordinary,Central
BMTC,56,Jagajeevanram Nagara - Kempegowda Bus Station,BR2407,3,Jagajeevanram Nagara,Kempegowda Bus Station,45,0,Ordinary,Central
BMTC,BEML-VJN,BEML - Vijayanagara,BR2678,3,BEML,Vijayanagara,19,0,Special,South
BMTC,64,Hampinagara RPC Layout - Shivajinagar Bus Station,BR2472,3,Hampinagara RPC Layout,Shivajinagar Bus Station,49,0,Ordinary,Central
BMTC,65,KHB Colony - Krishnarajendra Market,BR2473,3,KHB Colony,Krishnarajendra Market,35,0,Ordinary,Central
BMTC,271L.,Jalahalli Village - Krishnarajendra Market,BR1024,3,Jalahalli Village,Krishnarajendra Market,42,0,Ordinary,North
BMTC,V-319H,Gollarahatti - ITPL,BR4058,3,Gollarahatti,ITPL,19,0,Ordinary Variant,East
BMTC,63,BCC Layout - Shivajinagar Bus Station,BR2469,3,BCC Layout,Shivajinagar Bus Station,37,0,Ordinary,Central
BMTC,271KG,Gangamma Circle - Jalahalli Cross,BR1022,3,Gangamma Circle,Jalahalli Cross,33,0,Special,North
BMTC,61,Kempegowda Bus Station - Vijayanagara TTMC,BR2458,3,Kempegowda Bus Station,Vijayanagara TTMC,42,0,Ordinary,South
BMTC,SRP-ORRCA,Sarjapura Bus Stand - Outer Ring Road Company Association,BR3981,3,Sarjapura Bus Stand,Outer Ring Road Company Association,57,0,Special,Other
BMTC,49,Brudavana Nagara Jinke vana - Kempegowda Bus Station,BR2311,3,Brudavana Nagara Jinke vana,Kempegowda Bus Station,52,0,Ordinary,Central
BMTC,PK-300H,Kempegowda Bus Station - ITI Circle,BR3870,3,Kempegowda Bus Station,ITI Circle,35,0,Ordinary Variant,Central
BMTC,45,Chennamma kere Achukattu - Krishnarajendra Market,BR2298,3,Chennamma kere Achukattu,Krishnarajendra Market,49,0,Ordinary,Central
BMTC,44,Banashankari 3rd Stage 2nd Phase - RTNagara,BR2296,3,Banashankari 3rd Stage 2nd Phase,RTNagara,43,0,Ordinary,South
BMTC,47,Padmanabha Nagara Rock - Yeshwanathapura new railway station,BR2310,3,Padmanabha Nagara Rock,Yeshwanathapura new railway station,60,0,Ordinary,Other
BMTC,46,Koramangala - Kempegowda Bus Station,BR2308,3,Koramangala,Kempegowda Bus Station,36,0,Ordinary,Central
BMTC,JFWTC-CPR,JFWTC - Chandapura,BR3431,3,JFWTC,Chandapura,18,0,Special,Other
BMTC,335HD,HAL Main Gate - K Dommasandra,BR1724,3,HAL Main Gate,K Dommasandra,29,0,Special,Other
BMTC,CR-502J,Uttarahalli - Tin Factory,BR3012,3,Uttarahalli,Tin Factory,25,0,Ordinary Variant,Other
BMTC,52,Raghavendra Colony TR Mill - Yeshwanthpura,BR2402,3,Raghavendra Colony TR Mill,Yeshwanthpura,42,0,Ordinary,West
BMTC,CR45D,KSIT COLLEGE - Kempegowda Bus Station,BR3056,3,KSIT COLLEGE,Kempegowda Bus Station,37,0,Ordinary Variant,Central
BMTC,VBN-MEBP,Veerabhadranagar - Manyatha Embasy Business Park,BR4193,3,Veerabhadranagar,Manyatha Embasy Business Park,48,0,Special,Other
BMTC,54,Vinayaka Nagara - Krishnarajendra Market,BR2404,3,Vinayaka Nagara,Krishnarajendra Market,40,0,Ordinary,Central
BMTC,50,Brundavananagara Jinke Park - Shivajinagar Bus Station,BR2314,3,Brundavananagara Jinke Park,Shivajinagar Bus Station,54,0,Ordinary,Central
BMTC,BMT13-PPLO,Depot-13-BS - Poornapragna Layout,BR2728,3,Depot-13-BS,Poornapragna Layout,33,0,Special,Other
BMTC,KNSS-PSS,Kuvempu Nagara 2nd Stage - Peenya 2nd stage,BR3637,3,Kuvempu Nagara 2nd Stage,Peenya 2nd stage,43,0,Special,North
BMTC,401MS,Kengeri TTMC - Yelahanka,BR2206,3,Kengeri TTMC,Yelahanka,24,0,Special,North
BMTC,D12-BEML,BMTC Depot-12 Gate Kengeri - BEML,BR3204,3,BMTC Depot-12 Gate Kengeri,BEML,33,0,Special,South
BMTC,279T,JPNagara 6th Phase - Boopa Sandra,BR1069,3,JPNagara 6th Phase,Boopa Sandra,33,0,Ordinary Variant,Other
BMTC,401MN,BANASHANKARI TTMC - Yeshwanthpura,BR2205,3,BANASHANKARI TTMC,Yeshwanthpura,33,0,Special,South
BMTC,CR-505E,Central Silk Board - Depot 6,BR3013,3,Central Silk Board,Depot 6,28,0,Ordinary Variant,Other
BMTC,401MK,Kengeri TTMC - Yelahanka,BR2204,3,Kengeri TTMC,Yelahanka,24,0,Special,North
BMTC,VDH-VNC,Vaderahalli - Vinayakanagara Cross D-43,BR4197,3,Vaderahalli,Vinayakanagara Cross D-43,39,0,Special,Other
BMTC,401MD,Doddabasti - Yeshwanthpur TTMC,BR2203,3,Doddabasti,Yeshwanthpur TTMC,30,0,Special,West
BMTC,CR-256K,Adarsha Nagara - Kempegowda Bus Station,BR2926,3,Adarsha Nagara,Kempegowda Bus Station,39,0,Ordinary Variant,Central
BMTC,401MB,Mallathahalli - Hebbala,BR2201,3,Mallathahalli,Hebbala,23,0,Special,North
BMTC,401MC,Kengeri TTMC - Devasandra Chikkamaranahalli,BR2202,3,Kengeri TTMC,Devasandra Chikkamaranahalli,43,0,Special,South
BMTC,401MA,Kengeri TTMC - RMV 2nd Stage,BR2200,3,Kengeri TTMC,RMV 2nd Stage,28,0,Special,South
BMTC,V-316G,Kempegowda Bus Station - Mandooru,BR4054,3,Kempegowda Bus Station,Mandooru,33,0,Ordinary Variant,Central
BMTC,256MA,Tore Hosahalli - Kempegowda Bus Station,BR887,3,Tore Hosahalli,Kempegowda Bus Station,39,0,Special,Central
BMTC,CR43D,Virabhadranagara Cross - Shivajinagar Bus Station,BR3054,3,Virabhadranagara Cross,Shivajinagar Bus Station,49,0,Ordinary Variant,Central
BMTC,256MB,Motaganahalli - Krishnarajendra Market,BR888,3,Motaganahalli,Krishnarajendra Market,38,0,Special,Central
BMTC,CR-306RA,HAL Main Gate - Tin Factory,BR2935,3,HAL Main Gate,Tin Factory,27,0,Special,Other
BMTC,HBL-AYJC,Hebbala - Jalahalli Cross Ayyappa Temple,BR3372,3,Hebbala,Jalahalli Cross Ayyappa Temple,40,0,Special,North
BMTC,V-317A,Kempegowda Bus Station - Hosakote Bus Stand,BR4055,3,Kempegowda Bus Station,Hosakote Bus Stand,43,0,Ordinary Variant,Central
BMTC,BMT23-PTWN,BMT-23 - Pottery Town,BR2750,3,BMT-23,Pottery Town,21,0,Special,Other
BMTC,278B,Jeevan Bhimanagara Bus stand - Nagashettyhalli,BR1059,3,Jeevan Bhimanagara Bus stand,Nagashettyhalli,46,0,Ordinary Variant,Other
BMTC,278A,Shivajinagar Bus Station - Tata Nagara,BR1058,3,Shivajinagar Bus Station,Tata Nagara,38,0,Ordinary Variant,Central
BMTC,CR-507A,Chikkabanavara - White Field TTMC,BR3015,3,Chikkabanavara,White Field TTMC,33,0,Ordinary Variant,Other
BMTC,MEBP-DHL,Manyatha Embasy Business Park - Deo Hights Layout Arch,BR3701,3,Manyatha Embasy Business Park,Deo Hights Layout Arch,54,0,Special,Other
BMTC,MRHB-SJHS,Kala Mandir Marathalli - St John High School,BR3770,3,Kala Mandir Marathalli,St John High School,44,0,Special,Other
BMTC,240BA,Krishnarajendra Market - Maruthi Markandayanagara,BR601,3,Krishnarajendra Market,Maruthi Markandayanagara,49,0,Special,Central
